Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102528791, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102528910, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 100000000, 0, 102529035, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_0, 1, 2, 100000000, 0, 102529142, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102529280, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102529456, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 1, 100000000, 0, 102529669, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 100000000, 0, 102529810, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 1, 100000000, 0, 102535627, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102535771, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102535893, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 100000000, 0, 102536062, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_1, 1, 2, 100000000, 0, 102536170, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102536307, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102536456, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 1, 100000000, 0, 102536670, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 100000000, 0, 102536801, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 1, 100000000, 0, 102541511, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102541659, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102541782, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 100000000, 0, 102541910, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_2, 1, 2, 100000000, 0, 102542004, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102542143, NO TRIGGER, 0
Sending LTC, NO REACTOR, 3, -1, 100000000, 0, 102542780, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 100000000, 0, 102545313, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 150000000, 0, 102546210, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 100000000, 1, 109621990, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 100000000, 1, 109636389, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 109636888, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 100000000, 1, 109637325, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 100000000, 1, 109637640, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 100000000, 1, 109639364, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 109639648, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110080436, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 100000000, 1, 110080853, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 100000000, 1, 110081109, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 100000000, 1, 110092746, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110092931, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110093113, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 100000000, 1, 110093311, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 100000000, 1, 110093385, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 100000000, 1, 110095077, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110095144, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110095225, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 100000000, 1, 110095306, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 100000000, 1, 110095353, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 100000000, 1, 110096651, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110096718, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110096795, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 100000000, 1, 110096934, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 100000000, 1, 110097018, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 2, 100000000, 1, 110098304, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110098374, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 100000000, 1, 110098727, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 150000000, 0, 110098996, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 110000000, 0, 113402896, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 110000000, 0, 113416685, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113417131, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 110000000, 0, 113417336, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 0, 113417625, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 110000000, 0, 113419389, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113419526, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113972155, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 110000000, 0, 113972381, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 0, 113972604, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 110000000, 0, 113983634, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113983845, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113983976, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 110000000, 0, 113984115, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 0, 113984178, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 110000000, 0, 113985811, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113985880, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113985984, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 110000000, 0, 113986051, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 0, 113986175, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 110000000, 0, 113987520, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113987587, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113987668, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 110000000, 0, 113987791, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 0, 113987899, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 2, 110000000, 0, 113989250, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113989317, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 110000000, 0, 113989604, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 150000000, 0, 113989831, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 110000000, 1, 121965402, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 110000000, 1, 121985772, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 121986384, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 110000000, 1, 121986931, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 1, 121987291, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 110000000, 1, 121989494, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 121989753, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122484773, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 110000000, 1, 122485383, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 1, 122485782, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 110000000, 1, 122501077, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122501325, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122501565, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 110000000, 1, 122503970, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 1, 122504063, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 110000000, 1, 122506341, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122506445, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122506546, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 110000000, 1, 122506660, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 1, 122506725, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 110000000, 1, 122508459, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122508561, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122508660, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 110000000, 1, 122508908, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 110000000, 1, 122509029, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 2, 110000000, 1, 122510630, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122510721, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 110000000, 1, 122511063, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 150000000, 0, 122511467, NO TRIGGER, 0
Schedule called, s4, 0, 0, 150000000, 0, 150223475, s4.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 150000000, 0, 150225369, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150227347, NO TRIGGER, 0
Reaction starts, s4, 1, 0, 150000000, 0, 150228320, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 1, 0, 150000000, 0, 150228744, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150229517, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150229721, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 1, 150000000, 0, 150229958, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 150000000, 0, 150230882, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 1, 150000000, 0, 150292789, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150293144, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150293341, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 150000000, 0, 150293559, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_2, 1, 2, 150000000, 0, 150293701, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150293898, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 151424567, NO TRIGGER, 0
Reaction starts, nr_federate__s4, 1, 0, 150000000, 0, 151426941, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4, 1, 0, 150000000, 0, 151429788, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 151431002, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 151512329, NO TRIGGER, 0
Reaction starts, nr_federate__s4_0, 1, 0, 150000000, 0, 151512693, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_0, 1, 0, 150000000, 0, 151513669, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 1, 1, 150000000, 0, 151514175, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 1, 1, 150000000, 0, 151514637, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 151515255, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 151515565, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 151515779, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152233054, NO TRIGGER, 0
Reaction starts, nr_federate__s4_1, 1, 0, 150000000, 0, 152233758, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_1, 1, 0, 150000000, 0, 152234559, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 1, 2, 150000000, 0, 152235009, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 1, 2, 150000000, 0, 152235182, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152235468, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152235558, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152235633, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152466737, NO TRIGGER, 0
Reaction starts, nr_federate__s4_2, 1, 0, 150000000, 0, 152467090, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_2, 1, 0, 150000000, 0, 152467557, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 1, 3, 150000000, 0, 152467849, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 1, 3, 150000000, 0, 152468050, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152468377, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152468474, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152468549, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152468668, NO TRIGGER, 0
Reaction starts, s4, 1, 4, 150000000, 0, 152468749, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 1, 4, 150000000, 0, 152468813, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152469173, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152469260, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 1, 150000000, 0, 152471361, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 150000000, 0, 152471651, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 1, 150000000, 0, 152487212, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152487439, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152487523, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 150000000, 0, 152487611, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4, 1, 2, 150000000, 0, 152487685, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152487756, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152487872, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 1, 150000000, 0, 152487991, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 150000000, 0, 152488170, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 1, 150000000, 0, 152490953, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152491058, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152491124, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 150000000, 0, 152491208, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_0, 1, 2, 150000000, 0, 152491273, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152491345, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152491439, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 1, 150000000, 0, 152491535, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 150000000, 0, 152491607, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 1, 150000000, 0, 152494373, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152494462, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152494528, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 150000000, 0, 152494593, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_1, 1, 2, 150000000, 0, 152494653, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152494724, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152494801, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 1, 150000000, 0, 152494889, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 150000000, 0, 152494962, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 1, 150000000, 0, 152497913, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152497999, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 152498065, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 150000000, 0, 152498128, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_2, 1, 2, 150000000, 0, 152498196, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 152498267, NO TRIGGER, 0
Sending LTC, NO REACTOR, 3, -1, 150000000, 0, 152498696, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 150000000, 0, 152500308, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 200000000, 0, 152500696, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 150000000, 1, 156541417, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 150000000, 1, 156557260, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 1, 156557850, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 150000000, 1, 156558064, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 150000000, 1, 156558331, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 150000000, 1, 156560293, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 1, 156560446, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 1, 156994412, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 150000000, 1, 156994741, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 150000000, 1, 156994971, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 150000000, 1, 157006341, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 1, 157006563, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 1, 157006757, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 150000000, 1, 157006900, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 150000000, 1, 157007058, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 150000000, 1, 157008791, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 1, 157008864, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 1, 157008954, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 150000000, 1, 157009082, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 150000000, 1, 157009218, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 150000000, 1, 157010726, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 1, 157010801, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 1, 157010882, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 150000000, 1, 157011027, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 150000000, 1, 157011219, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 2, 150000000, 1, 157012548, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 1, 157016845, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 150000000, 1, 157017097, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 200000000, 0, 157017369, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 160000000, 0, 160420991, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 160000000, 0, 160435338, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 0, 160435816, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 160000000, 0, 160435965, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 0, 160436133, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 160000000, 0, 160438057, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 0, 160438212, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 0, 161261388, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 160000000, 0, 161261804, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 0, 161262163, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 160000000, 0, 161274795, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 0, 161275155, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 0, 161275324, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 160000000, 0, 161275552, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 0, 161275638, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 160000000, 0, 161277419, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 0, 161277494, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 0, 161277586, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 160000000, 0, 161277739, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 0, 161277791, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 160000000, 0, 161279168, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 0, 161279247, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 0, 161279339, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 1, 2, 160000000, 0, 161279471, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 0, 161279521, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 1, 2, 160000000, 0, 161280881, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 0, 161280957, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 160000000, 0, 161281223, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 200000000, 0, 161281555, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 160000000, 1, 166387467, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 160000000, 1, 166402940, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 1, 166403387, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 1, 2, 160000000, 1, 166403806, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 1, 166404126, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 1, 2, 160000000, 1, 166406076, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 1, 166406218, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 1, 166751434, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 1, 2, 160000000, 1, 166751660, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 1, 166752023, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 1, 2, 160000000, 1, 166763444, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 1, 166763645, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 1, 166763805, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 1, 2, 160000000, 1, 166763904, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 1, 166763962, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 1, 2, 160000000, 1, 166765597, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 160000000, 1, 166765665, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 160000000, 1, 166765748, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 1, 2, 160000000, 1, 166765899, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 160000000, 1, 166766016, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 1, 2, 160000000, 1, 166767294, NO TRIGGER, -9223372036854775808
